Samples,./barcode02_kr2_output,./barcode02_kr2_output,./barcode02_kr2_output,./barcode10_kr2_output,./barcode10_kr2_output,./barcode10_kr2_output,./barcode18_kr2_output,./barcode18_kr2_output,./barcode18_kr2_output,./barcode26_kr2_output,./barcode26_kr2_output,./barcode26_kr2_output,./barcode34_kr2_output,./barcode34_kr2_output,./barcode34_kr2_output,./barcode42_kr2_output,./barcode42_kr2_output,./barcode42_kr2_output,./barcode50_kr2_output,./barcode50_kr2_output,./barcode50_kr2_output,./barcode58_kr2_output,./barcode58_kr2_output,./barcode58_kr2_output,./barcode66_kr2_output,./barcode66_kr2_output,./barcode66_kr2_output,./barcode74_kr2_output,./barcode74_kr2_output,./barcode74_kr2_output,./barcode82_kr2_output,./barcode82_kr2_output,./barcode82_kr2_output,./barcode90_kr2_output,./barcode90_kr2_output,./barcode90_kr2_output,./shane_kraken2_kr2_output,./shane_kraken2_kr2_output,./shane_kraken2_kr2_output,./zymo_mockcommunity_kr2_output,./zymo_mockcommunity_kr2_output,./zymo_mockcommunity_kr2_output,SHARED_class,SHARED_class,SHARED_class,SHARED_phylum,SHARED_phylum,SHARED_phylum,SHARED_SUMMARY,SHARED_SUMMARY,SHARED_SUMMARY,Details,Details
1243578,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,18,18,38.388888888888886,18,18,38.388888888888886,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Milwaukee str. SA19950795
1243583,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,10,0,39.0,10,0,39.0,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Onderstepoort
1243584,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,10,10,39.0,10,10,39.0,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Onderstepoort str. SA20060086
1243585,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,16,16,39.3125,16,16,39.3125,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Ouakam
1243590,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,10,0,39.8,10,0,39.8,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. enterica serovar Quebec
1243591,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,10,10,39.8,10,10,39.8,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. enterica serovar Quebec str. S-1267
59202,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,276,42,38.98913043478261,276,42,38.98913043478261,0,0,-inf,0,0,-inf,0,0,-inf,subspecies,Salmonella enterica subsp. salamae
297361,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,58,58,39.224137931034484,58,58,39.224137931034484,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. salamae serovar Greenside
1243601,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,159,0,38.704402515723274,159,0,38.704402515723274,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. salamae serovar 55:k:z39
1243602,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,159,159,38.704402515723274,159,159,38.704402515723274,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. salamae serovar 55:k:z39 str. 1315K
1710356,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,17,17,39.8235294117647,17,17,39.8235294117647,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. salamae serovar 57:z29:z42
59203,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,40,8,39.9,40,8,39.9,0,0,-inf,0,0,-inf,0,0,-inf,subspecies,Salmonella enterica subsp. arizonae
41514,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,13,13,42.0,13,13,42.0,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:-"
41515,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,19,0,38.73684210526316,19,0,38.73684210526316,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. arizonae serovar 62:z36:-
1386967,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,19,19,38.73684210526316,19,19,38.73684210526316,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. arizonae serovar 62:z36:- str. RKS2983
59204,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,33,18,39.484848484848484,33,18,39.484848484848484,0,0,-inf,0,0,-inf,0,0,-inf,subspecies,Salmonella enterica subsp. diarizonae
1243611,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,0,42.0,8,0,42.0,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. diarizonae serovar 50:k:z
1243612,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,8,42.0,8,8,42.0,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. diarizonae serovar 50:k:z str. MZ0080
1243615,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,7,0,39.0,7,0,39.0,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. diarizonae serovar 65:c:z
1243616,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,7,7,39.0,7,7,39.0,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. diarizonae serovar 65:c:z str. SA20044251
59205,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,32,5,38.625,32,5,38.625,0,0,-inf,0,0,-inf,0,0,-inf,subspecies,Salmonella enterica subsp. houtenae
58100,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,18,18,38.44444444444444,18,18,38.44444444444444,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella enterica subsp. houtenae serovar Houten
523831,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,9,9,39.333333333333336,9,9,39.333333333333336,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella enterica subsp. houtenae str. ATCC BAA-1581
54736,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,16,11,39.0625,16,11,39.0625,0,0,-inf,0,0,-inf,0,0,-inf,species,Salmonella bongori
41527,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,0,39.0,5,0,39.0,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,Salmonella bongori serovar 48:z41:--
1382510,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,39.0,5,5,39.0,0,0,-inf,0,0,-inf,0,0,-inf,strain,Salmonella bongori serovar 48:z41:-- str. RKS3044
620,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,114,2,39.58771929824562,114,2,39.58771929824562,0,0,-inf,0,0,-inf,0,0,-inf,genus,Shigella
622,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,75,42,39.29333333333334,75,42,39.29333333333334,0,0,-inf,0,0,-inf,0,0,-inf,species,Shigella dysenteriae
300267,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,33,33,39.303030303030305,33,33,39.303030303030305,0,0,-inf,0,0,-inf,0,0,-inf,strain,Shigella dysenteriae Sd197
623,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,37,0,40.24324324324324,37,0,40.24324324324324,0,0,-inf,0,0,-inf,0,0,-inf,species,Shigella flexneri
42897,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,37,0,40.24324324324324,37,0,40.24324324324324,0,0,-inf,0,0,-inf,0,0,-inf,serotype,Shigella flexneri 2a
198214,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,37,37,40.24324324324324,37,37,40.24324324324324,0,0,-inf,0,0,-inf,0,0,-inf,strain,Shigella flexneri 2a str. 301
36866,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,22,8,38.77272727272727,22,8,38.77272727272727,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,unclassified Enterobacteriaceae
693444,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,14,14,38.714285714285715,14,14,38.714285714285715,0,0,-inf,0,0,-inf,0,0,-inf,species,Enterobacteriaceae bacterium strain FGI 57
83654,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,38.0,5,5,38.0,0,0,-inf,0,0,-inf,0,0,-inf,genus,Leclercia
158483,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,0,38.666666666666664,6,0,38.666666666666664,0,0,-inf,0,0,-inf,0,0,-inf,genus,Cedecea
158822,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,6,38.666666666666664,6,6,38.666666666666664,0,0,-inf,0,0,-inf,0,0,-inf,species,Cedecea neteri
160674,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,17,8,38.05882352941177,17,8,38.05882352941177,0,0,-inf,0,0,-inf,0,0,-inf,genus,Raoultella
54291,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,9,9,39.0,9,9,39.0,0,0,-inf,0,0,-inf,0,0,-inf,species,Raoultella ornithinolytica
413496,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,25,19,38.52,25,19,38.52,0,0,-inf,0,0,-inf,0,0,-inf,genus,Cronobacter
28141,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,6,38.5,6,6,38.5,0,0,-inf,0,0,-inf,0,0,-inf,species,Cronobacter sakazakii
1330545,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,18,4,38.72222222222222,18,4,38.72222222222222,0,0,-inf,0,0,-inf,0,0,-inf,genus,Lelliottia
61646,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,9,9,38.55555555555556,9,9,38.55555555555556,0,0,-inf,0,0,-inf,0,0,-inf,species,Lelliottia amnigena
2642424,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,0,39.0,5,0,39.0,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,unclassified Lelliottia
2153385,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,39.0,5,5,39.0,0,0,-inf,0,0,-inf,0,0,-inf,species,Lelliottia sp. WB101
1330546,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,15,1,37.93333333333333,15,1,37.93333333333333,0,0,-inf,0,0,-inf,0,0,-inf,genus,Pluralibacter
61647,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,38.4,5,5,38.4,0,0,-inf,0,0,-inf,0,0,-inf,species,Pluralibacter gergoviae
1334193,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,9,9,37.77777777777778,9,9,37.77777777777778,0,0,-inf,0,0,-inf,0,0,-inf,species,[Enterobacter] lignolyticus
1330547,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,20,12,39.05,20,12,39.05,0,0,-inf,0,0,-inf,0,0,-inf,genus,Kosakonia
208223,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,8,39.375,8,8,39.375,0,0,-inf,0,0,-inf,0,0,-inf,species,Kosakonia cowanii
1335483,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,0,38.0,6,0,38.0,0,0,-inf,0,0,-inf,0,0,-inf,genus,Shimwellia
563,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,0,38.0,6,0,38.0,0,0,-inf,0,0,-inf,0,0,-inf,species,Shimwellia blattae
630626,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,6,38.0,6,6,38.0,0,0,-inf,0,0,-inf,0,0,-inf,strain,Shimwellia blattae DSM 4481 = NBRC 105725
1903409,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,8,38.75,8,8,38.75,0,0,-inf,0,0,-inf,0,0,-inf,family,Erwiniaceae
1903410,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,39.6,5,5,39.6,0,0,-inf,0,0,-inf,0,0,-inf,family,Pectobacteriaceae
1903411,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,11,11,38.18181818181818,11,11,38.18181818181818,0,0,-inf,0,0,-inf,0,0,-inf,family,Yersiniaceae
1903414,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,12,12,39.416666666666664,12,12,39.416666666666664,0,0,-inf,0,0,-inf,0,0,-inf,family,Morganellaceae
135614,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,19,0,44.10526315789474,19,0,44.10526315789474,0,0,-inf,0,0,-inf,0,0,-inf,order,Xanthomonadales
32033,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,19,1,44.10526315789474,19,1,44.10526315789474,0,0,-inf,0,0,-inf,0,0,-inf,family,Xanthomonadaceae
338,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,9,4,46.77777777777778,9,4,46.77777777777778,0,0,-inf,0,0,-inf,0,0,-inf,genus,Xanthomonas
643453,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,0,53.2,5,0,53.2,0,0,-inf,0,0,-inf,0,0,-inf,species_group,Xanthomonas citri group
346,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,53.2,5,5,53.2,0,0,-inf,0,0,-inf,0,0,-inf,species,Xanthomonas citri
40323,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,9,1,41.888888888888886,9,1,41.888888888888886,0,0,-inf,0,0,-inf,0,0,-inf,genus,Stenotrophomonas
995085,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,0,42.125,8,0,42.125,0,0,-inf,0,0,-inf,0,0,-inf,species_group,Stenotrophomonas maltophilia group
40324,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,8,42.125,8,8,42.125,0,0,-inf,0,0,-inf,0,0,-inf,species,Stenotrophomonas maltophilia
135619,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,12,1,44.5,12,1,44.5,0,0,-inf,0,0,-inf,0,0,-inf,order,Oceanospirillales
28256,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,11,0,44.45454545454545,11,0,44.45454545454545,0,0,-inf,0,0,-inf,0,0,-inf,family,Halomonadaceae
2745,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,11,1,44.45454545454545,11,1,44.45454545454545,0,0,-inf,0,0,-inf,0,0,-inf,genus,Halomonas
2609666,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,10,0,45.1,10,0,45.1,0,0,-inf,0,0,-inf,0,0,-inf,no_rank,unclassified Halomonas
2306583,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,10,10,45.1,10,10,45.1,0,0,-inf,0,0,-inf,0,0,-inf,species,Halomonas sp. JS92-SW72
135622,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,7,7,37.857142857142854,7,7,37.857142857142854,0,0,-inf,0,0,-inf,0,0,-inf,order,Alteromonadales
28211,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,27,13,37.888888888888886,27,13,37.888888888888886,0,0,-inf,0,0,-inf,0,0,-inf,class,Alphaproteobacteria
356,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,14,14,37.42857142857143,14,14,37.42857142857143,0,0,-inf,0,0,-inf,0,0,-inf,order,Hyphomicrobiales
28216,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,84,8,42.55952380952381,84,8,42.55952380952381,0,0,-inf,0,0,-inf,0,0,-inf,class,Betaproteobacteria
80840,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,76,12,42.98684210526316,76,12,42.98684210526316,0,0,-inf,0,0,-inf,0,0,-inf,order,Burkholderiales
506,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,27,6,47.55555555555556,27,6,47.55555555555556,0,0,-inf,0,0,-inf,0,0,-inf,family,Alcaligenaceae
517,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,8,43.375,8,8,43.375,0,0,-inf,0,0,-inf,0,0,-inf,genus,Bordetella
359336,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,13,0,53.92307692307692,13,0,53.92307692307692,0,0,-inf,0,0,-inf,0,0,-inf,genus,Castellaniella
75697,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,13,0,53.92307692307692,13,0,53.92307692307692,0,0,-inf,0,0,-inf,0,0,-inf,species,Castellaniella defragrans
1437824,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,13,13,53.92307692307692,13,13,53.92307692307692,0,0,-inf,0,0,-inf,0,0,-inf,strain,Castellaniella defragrans 65Phen
80864,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,17,10,42.05882352941177,17,10,42.05882352941177,0,0,-inf,0,0,-inf,0,0,-inf,family,Comamonadaceae
12916,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,7,7,39.0,7,7,39.0,0,0,-inf,0,0,-inf,0,0,-inf,genus,Acidovorax
